"num_critic_for_reviews","duration","director_facebook_likes","gross","num_voted_users","facenumber_in_poster","num_user_for_reviews","language","country","content_rating","imdb_score","movie_facebook_likes","length_of_title","years","average_actor_likes","genres_new"
153,155,0,26384919,189032,15,560,"English","USA","R",7.9,0,13,21,1177,"Drama"
25,94,11,22189039,17074,0,55,"English","USA","R",5.5,466,14,25,612,"Action"
46,95,15,20998709,6095,0,76,"English","USA","PG",6.2,1000,6,12,749,"Adventure"
161,89,7,20801344,49721,0,211,"English","USA","R",5.1,0,22,11,625,"Horror"
108,97,83,21468807,13048,2,227,"English","USA","R",4.1,243,24,18,759,"Horror"
69,90,13,19158074,17983,2,127,"English","USA","PG",6.7,0,16,16,790,"Drama"
78,92,8,18843314,27486,1,284,"English","USA","PG-13",4.7,0,10,12,280,"Action"
129,100,10,20566327,15385,2,84,"English","USA","R",6.4,0,5,2,621,"Action"
135,117,19,20218921,14814,4,114,"English","Official site","PG-13",6.3,0,14,8,1369,"Drama"
96,84,119,17411331,17328,3,237,"English","Australia","R",5.5,673,19,20,963,"Horror"
417,140,310,21383298,187170,3,376,"English","USA","R",7.3,47000,26,6,11456,"Crime"
172,108,79,24984868,50056,2,152,"English","USA","R",6.3,0,16,4,642,"Action"
88,109,11,16459004,13320,1,415,"English","Canada","R",4.9,327,19,19,313,"Drama"
388,131,0,15700000,332065,0,876,"English","USA","R",7.6,16000,15,10,3662,"Drama"
45,114,73,15100000,22797,1,96,"English","USA","R",6,0,11,34,637,"Action"
414,97,181,14938570,111625,1,369,"English","USA","R",6.2,20000,19,6,4189,"Crime"
291,122,210,17237244,57210,3,158,"English","UK","R",6.8,13000,17,4,7429,"Crime"
97,87,374,14249005,39788,1,619,"English","USA","R",4.5,0,19,17,604,"Comedy"
37,85,12,12701880,2037,0,22,"English","USA","G",5.7,175,54,10,183,"Adventure"
68,85,0,10353690,2673,0,31,"English","USA","G",8.4,116,5,11,193,"Documentary"
90,101,36,12801190,16340,1,355,"English","USA","R",4.6,356,19,18,721,"Action"
81,121,16,12549485,4603,4,91,"English","USA","R",6.2,489,8,12,673,"Crime"
221,107,92,13766014,106111,0,181,"English","USA","PG-13",7,49000,7,7,5453,"Drama"
230,111,0,13034417,55665,1,118,"English","USA","PG-13",6.9,10000,7,9,770,"Drama"
57,92,34,11632420,19768,1,135,"English","USA","R",6.1,566,16,17,4936,"Crime"
119,97,164,12212417,30643,3,144,"English","USA","R",6.7,622,10,15,356,"Crime"
97,97,745,11614236,9294,2,140,"English","USA","PG-13",5.6,251,8,19,4522,"Comedy"
119,125,34,13337299,9649,7,226,"English","USA","PG-13",6.6,1000,9,14,186,"Biography"
42,124,11000,10763469,13692,0,55,"English","USA","PG",6.4,877,16,29,4141,"Comedy"
24,76,9,11144518,2724,0,53,"English","Canada","G",2.8,436,24,20,353,"Adventure"
208,107,561,15608545,53471,3,224,"English","USA","R",5.4,29000,27,6,553,"Action"
42,91,23,10443316,7159,2,88,"English","USA","PG-13",5,247,10,20,738,"Comedy"
44,96,4,10494147,7403,1,162,"English","USA","PG-13",5.1,648,13,18,833,"Drama"
230,142,0,9929000,152306,0,513,"English","UK","R",8,16000,6,33,9333,"Drama"
46,103,80,10411980,22649,0,212,"English","USA","PG",5.9,1000,16,14,885,"Family"
249,117,0,17439163,537419,1,1028,"English","USA","R",8.2,35000,16,20,15333,"Comedy"
197,116,153,9396487,52421,0,200,"English","USA","R",7,0,16,12,1442,"Drama"
71,118,41,9059588,17261,1,125,"English","USA","R",6.6,455,9,16,431,"Crime"
190,108,187,9172810,24150,0,118,"English","USA","R",6.7,923,14,11,4046,"Biography"
50,94,9,8735529,8055,4,89,"English","USA","PG-13",5.5,816,17,18,4170,"Comedy"
63,97,2,8586376,26598,4,132,"English","USA","R",4.9,1000,9,16,734,"Comedy"
104,97,32,8378141,18966,5,141,"English","UK","PG",6.9,0,31,16,5231,"Comedy"
49,91,6,8080116,6562,0,66,"English","USA","PG",5.6,647,4,12,3074,"Adventure"
300,107,454,7757130,307639,1,513,"English","UK","R",8,32000,9,10,51,"Comedy"
43,95,24,9123834,4065,6,33,"English","USA","PG-13",5.3,0,7,5,632,"Comedy"
132,102,11,6409206,32311,4,104,"English","USA","PG-13",6.2,0,10,10,10000,"Comedy"
97,88,96,6373693,11498,1,53,"English","USA","PG-13",5.3,0,9,9,8444,"Comedy"
242,106,835,7556708,30284,1,102,"English","USA","R",6.6,10000,13,6,4730,"Drama"
218,92,11000,5306447,58967,1,169,"English","USA","PG-13",7.2,10000,14,9,635,"Comedy"
49,105,52,5217498,3668,4,85,"English","USA","PG-13",4.6,157,12,18,383,"Drama"
172,107,0,5023275,34194,2,199,"English","France","R",7.5,0,13,13,395,"Adventure"
68,120,0,4956401,12601,2,89,"English","France","PG-13",6.5,0,14,19,16898,"Drama"
223,103,1000,4235837,175962,2,336,"English","USA","R",7.6,0,19,13,7537,"Comedy"
59,92,6,4002955,33745,0,198,"English","USA","R",6.2,0,10,19,732,"Comedy"
252,147,0,7219578,235992,1,1768,"English","France","R",8,16000,16,17,2519,"Drama"
106,98,18,3525161,15388,0,190,"English","USA","PG-13",5.5,0,19,11,486,"Drama"
223,98,11000,3247816,36145,0,108,"English","USA","R",6.3,0,34,8,6186,"Comedy"
328,103,132,2412045,109873,0,320,"English","UK","R",7.2,33000,15,8,3909,"Drama"
150,111,122,2203641,42792,0,162,"English","Spain","R",6.7,0,13,10,407,"Crime"
21,98,70,1953732,4996,0,62,"English","USA","R",5.3,843,25,32,430,"Adventure"
28,111,0,1954202,5917,0,71,"English","USA","PG-13",6.3,391,16,19,688,"Comedy"
250,111,0,1294640,69569,0,436,"English","USA","R",6.5,0,11,11,2194,"Crime"
95,116,460,819852,6690,0,83,"English","Canada","PG-13",7,284,17,19,1758,"Drama"
260,145,756,26435,111841,1,413,"German","Germany","Not Rated",8.3,12000,10,91,59,"Drama"
141,84,180,1197786,55928,2,157,"French","France","R",7.2,0,12,14,288,"Action"
52,115,39,529766,22345,2,144,"English","USA","R",6.8,0,39,23,4537,"Crime"
205,105,141,613556,9427,1,87,"Mandarin","Taiwan","Not Rated",6.4,0,12,3,386,"Action"
109,98,34,353743,20730,1,111,"English","UK","R",6.9,664,16,17,831,"Comedy"
103,99,445,502028,31589,0,172,"Russian","Russia","Unrated",8,0,10,15,14,"Drama"
110,110,0,102055,24570,0,72,"Thai","Thailand","R",6.2,0,9,10,39,"Action"
195,97,197,122288,64777,0,201,"English","UK","R",6.4,0,9,8,4788,"Action"
177,103,129,73548,47574,0,209,"English","USA","R",6.1,0,23,10,5333,"Fantasy"
62,90,68,28870,14280,5,41,"English","USA","R",5.1,0,17,7,10547,"Crime"
19,105,24,22723,2236,1,40,"English","Germany","PG-13",4.5,193,19,17,499,"Action"
50,93,17,20380,7519,1,39,"English","USA","R",5.9,445,14,11,410,"Comedy"
147,101,11000,70906973,437418,1,609,"English","USA","PG",8.1,38000,13,25,4694,"Comedy"
222,115,13,66009973,38202,3,135,"English","USA","R",5.7,41000,14,3,12547,"Comedy"
106,120,1000,46338728,167750,2,506,"English","USA","PG-13",6.8,10000,14,22,10318,"Drama"
136,111,15,7691700,12937,2,73,"French","France","PG-13",7.5,0,11,8,629,"Drama"
131,131,16000,101157447,277505,1,495,"English","USA","R",8.3,10000,10,26,9213,"Drama"
140,139,3000,74205,18646,1,81,"English","Denmark","Not Rated",7.4,1000,9,13,1335,"Drama"
418,120,0,141319195,641997,0,1017,"English","UK","R",8,13000,19,10,255,"Drama"
94,119,213,156645693,55101,0,201,"English","USA","R",6.9,3000,16,31,470,"Drama"
82,125,0,178406268,213476,2,271,"English","USA","R",6.9,11000,12,28,3232,"Comedy"
32,108,5,109306210,44096,1,62,"English","Australia","PG",5.5,489,19,30,220,"Action"
72,145,0,70001698,76842,0,173,"English","USA","R",7.2,4000,26,29,3805,"Biography"
39,98,226,68856263,69733,1,97,"English","USA","PG",6.9,0,13,25,726,"Adventure"
264,101,71,51527787,45603,0,268,"English","USA","R",5.5,0,19,9,3895,"Horror"
264,92,30,49122319,47169,0,162,"English","USA","PG-13",5.9,17000,14,6,570,"Horror"
86,109,41,61356221,19505,0,162,"English","USA","PG-13",5.2,0,14,11,857,"Drama"
112,123,43,46800000,76477,2,275,"English","UK","PG",7.1,0,20,41,313,"Action"
101,99,9,38048637,47814,4,426,"English","USA","R",5.5,0,12,20,845,"Horror"
51,119,350,34700000,52846,2,143,"English","USA","R",7.7,0,18,30,11806,"Drama"
42,110,0,35010192,6352,1,43,"English","USA","PG-13",5.4,0,10,6,645,"Comedy"
10,107,116,34793160,15730,1,31,"English","USA","PG",6.7,0,10,27,175,"Adventure"
43,81,54,30628981,15047,1,160,"English","USA","PG-13",5,2000,9,19,3102,"Comedy"
331,105,58,29959436,82327,1,350,"English","UK","PG-13",6.4,18000,13,7,4194,"Biography"
38,82,12,25571351,3135,0,78,"English","USA","G",6.6,184,26,16,14,"Adventure"
12,109,309,27515786,8904,0,31,"English","USA","R",5.9,0,14,25,476,"Drama"
40,95,10,25482931,9693,2,33,"English","USA","R",5.7,530,23,16,361,"Action"
34,100,0,19900000,17262,1,53,"English","USA","R",4.5,1000,19,23,503,"Comedy"
125,91,31,16298046,22207,0,747,"English","UK","PG-13",5,0,20,13,512,"Horror"
56,90,119,15549702,24038,2,123,"English","USA","PG-13",4.6,411,18,15,761,"Comedy"
160,108,123,15483540,56338,4,215,"English","USA","R",6.5,4000,17,9,13563,"Adventure"
71,103,44,20246959,5721,2,20,"English","USA","PG-13",4.9,1000,18,8,809,"Comedy"
37,96,0,15062898,11729,0,106,"English","USA","R",6,645,18,20,1885,"Comedy"
62,117,160,14348123,9323,6,157,"English","Italy","PG",6.9,970,18,19,368,"Comedy"
73,93,85,15171475,19805,0,122,"English","USA","R",5.7,0,7,22,790,"Fantasy"
25,115,0,13640000,6011,0,39,"English","USA","PG-13",6.9,905,8,24,794,"Comedy"
97,94,0,12550242,13866,3,55,"English","USA","R",5.5,488,22,11,4316,"Comedy"
205,85,52,12610731,38985,1,673,"English","USA","R",4.4,0,7,17,808,"Action"
69,88,189,47811275,29008,1,99,"English","USA","PG",5.4,896,12,16,887,"Adventure"
195,112,0,11204499,38142,0,270,"English","USA","R",7,0,5,12,4325,"Drama"
61,86,70,10397365,11693,5,104,"English","USA","PG-13",5.4,613,15,17,627,"Comedy"
77,86,90,9402410,11233,1,32,"English","USA","PG-13",5.4,0,8,6,841,"Adventure"
259,112,232,5990075,89906,1,175,"French","France","PG-13",8,13000,33,11,334,"Biography"
251,137,143,5459824,92781,0,320,"English","USA","R",7.6,5000,15,12,4966,"Drama"
63,90,49,5108820,12519,5,112,"English","USA","R",5.9,853,6,18,4135,"Drama"
47,107,956,4741987,6782,1,114,"English","USA","R",6.6,860,18,19,3449,"Drama"
108,98,176,4291965,9334,3,59,"English","France","PG-13",6.7,447,12,12,224,"Biography"
64,84,12,3100650,7277,4,181,"English","USA","PG-13",3.9,231,14,17,121,"Drama"
20,139,133,2474000,2427,1,27,"English","France","PG-13",5.7,127,18,23,148,"Biography"
135,97,11,2656324,16444,4,79,"English","UK","PG-13",6.7,2000,11,10,5183,"Comedy"
2,127,109,1000000,524,0,8,"English","Iran","PG",6.5,76,8,40,5598,"Action"
262,150,608,3958500,17933,0,165,"English","UK","R",6.8,0,10,4,79,"Biography"
129,104,752,403649,3174,0,31,"French","France","PG",6.3,512,10,9,182,"Drama"
69,132,333,274299,11077,2,55,"English","France","Unrated",7.3,0,5,16,330,"Biography"
57,115,168,183088,11704,0,36,"English","USA","R",7,702,14,10,449,"Comedy"
116,186,50,46495,12053,1,119,"English","USA","R",6.5,0,8,7,4779,"Drama"
87,90,0,1752214,60460,0,104,"English","USA","PG",7.7,14000,7,8,880,"Comedy"
357,134,0,83025853,259837,0,2254,"English","USA","R",7.7,13000,18,13,13000,"Drama"
348,101,473,190871240,167089,0,491,"English","USA","PG-13",5.9,62000,28,4,690,"Action"
88,97,143,56631572,123390,1,248,"English","USA","PG-13",6.8,0,8,23,470,"Comedy"
181,107,162,15854988,36542,2,378,"English","USA","PG-13",7.4,0,15,16,798,"Drama"
107,99,38,12282677,28159,4,96,"English","USA","R",5.1,0,22,3,1409,"Comedy"
132,124,133,7060876,44795,1,314,"English","UK","R",7.4,0,6,18,4800,"Biography"
401,110,454,14989761,185845,7,284,"English","UK","R",7.2,52000,17,6,1241,"Comedy"
58,105,148,687081,5602,0,59,"English","USA","R",6,329,23,17,482,"Crime"
192,178,101,5501940,248354,0,564,"German","Germany","R",8.3,14000,8,14,681,"Biography"
157,125,448,2086345,64556,1,140,"Spanish","Spain","PG-13",8.1,0,14,14,160,"Biography"
454,108,143,2605039,85022,0,616,"English","UK","R",6.3,29000,14,5,6357,"Drama"
62,121,272,123922370,98348,1,131,"English","USA","R",7.3,0,21,31,16497,"Biography"
4,100,26,163591,912,5,17,"English","South Korea","PG-13",3.6,502,18,8,558,"Comedy"
84,115,209,73000942,74351,1,233,"English","USA","G",1.6,62000,30,7,226,"Documentary"
669,108,0,106952327,551363,1,1140,"English","USA","R",8,106000,10,8,12000,"Drama"
492,117,294,58607007,182910,0,630,"English","USA","PG-13",6.2,60000,7,4,4333,"Action"
149,220,0,57300000,790926,1,650,"English","USA","R",9,14000,22,44,13000,"Crime"
101,112,49,91038276,47876,0,320,"English","USA","PG-13",6.1,0,19,17,419,"Drama"
102,99,212,49369900,36108,0,260,"English","USA","R",5.7,0,45,30,103,"Fantasy"
63,109,36,61693523,6276,0,55,"English","USA","PG",6.8,16000,20,2,2193,"Drama"
106,83,8,46729374,116625,2,469,"English","USA","PG-13",5.5,0,21,18,1515,"Comedy"
50,107,58,44726644,42614,5,120,"English","USA","R",6.8,0,10,30,435,"Action"
275,102,51,44134898,72803,3,171,"English","USA","PG-13",7.3,33000,11,4,6453,"Comedy"
90,100,38,48637684,16979,4,42,"English","USA","R",6.1,0,16,4,700,"Comedy"
133,97,19,38176108,222099,6,549,"English","USA","PG-13",7.2,10000,26,19,12278,"Comedy"
49,92,13,28972187,28805,1,159,"English","USA","PG-13",5.9,1000,11,16,3930,"Comedy"
19,84,0,27979400,37611,2,72,"English","USA","PG-13",6.1,0,15,25,4011,"Action"
186,86,174,54257433,12983,0,139,"English","USA","PG-13",6.8,0,12,2,324,"Drama"
185,120,19,23947,357579,0,1100,"English","USA","R",7.7,15000,20,14,3244,"Sci-Fi"
42,89,13,60008303,9285,1,91,"English","USA","PG",4.9,0,8,18,447,"Adventure"
37,117,17,49121934,6528,9,32,"English","USA","PG-13",6.1,0,14,11,970,"Comedy"
45,97,84,27141959,19547,2,168,"English","USA","PG",2.5,0,13,19,841,"Comedy"
57,91,6,27052167,24834,5,168,"English","USA","R",6.1,934,11,20,611,"Action"
25,100,15,26539321,7984,1,42,"English","USA","PG",5.9,833,15,22,547,"Comedy"
59,72,5,28501605,31371,0,166,"English","USA","R",5.7,0,14,28,574,"Fantasy"
58,84,12,52543632,12676,2,84,"English","USA","PG-13",5.6,0,12,4,560,"Crime"
330,126,0,25592632,220475,0,1066,"English","USA","R",7.2,20000,8,11,1198,"Horror"
489,108,232,25440971,289508,0,611,"English","UK","R",7.7,109000,10,3,139,"Drama"
242,112,0,22858926,254404,2,840,"English","USA","R",7.8,0,20,19,314,"Comedy"
40,90,7,22235901,4339,2,31,"English","USA","R",6.1,593,22,17,745,"Comedy"
112,91,13,38916903,15664,0,149,"English","USA","PG",5.8,0,13,4,510,"Adventure"
84,135,134,16929123,21406,2,169,"English","USA","PG-13",6.5,0,15,17,1842,"Drama"
251,141,16000,13753931,132149,0,316,"Japanese","USA","R",7.9,5000,21,12,180,"Drama"
113,104,35,10996440,19707,0,128,"English","USA","PG",6.3,862,20,12,8585,"Adventure"
23,84,18,8026971,1520,0,20,"English","USA","R",3.8,204,3,20,865,"Comedy"
421,118,412,14677654,161288,0,351,"English","Ireland","R",8.3,72000,4,3,659,"Drama"
32,82,799,9975684,20033,0,117,"English","Canada","PG-13",6.4,679,10,20,458,"Comedy"
52,95,0,7881335,21212,4,107,"English","USA","R",6.7,3000,10,24,799,"Comedy"
81,94,26,6241697,16059,2,210,"English","France","PG-13",6.1,0,4,19,9333,"Comedy"
39,99,7,5871603,3116,3,39,"English","USA","R",6,251,11,19,1577,"Drama"
63,121,15,16574731,27675,4,181,"English","USA","R",5.8,0,2,20,1923,"Drama"
47,84,2,5002310,25541,0,181,"English","USA","PG-13",5.6,0,10,17,5502,"Adventure"
111,93,16,4919896,21530,1,159,"English","UK","R",6.1,618,13,17,384,"Comedy"
168,93,24,25675765,60407,0,84,"English","USA","R",5.9,11000,9,5,526,"Comedy"
165,120,107,4857376,63084,0,123,"French","France","R",7.3,0,16,12,4270,"Comedy"
104,112,37,3169424,18442,1,59,"English","USA","PG-13",6.8,689,22,11,623,"Drama"
150,107,80,18004225,28573,2,87,"English","USA","PG-13",5.7,5000,9,5,836,"Comedy"
61,112,83,3058380,4767,1,69,"French","France","R",7.3,186,25,18,793,"Drama"
226,96,460,3074838,56264,2,166,"English","USA","R",6.3,0,5,9,4742,"Drama"
21,91,150,2104000,1595,3,19,"English","USA","R",5.9,69,8,22,505,"Comedy"
217,105,260,28501651,88037,0,201,"English","USA","R",7.1,10000,8,9,12000,"Drama"
94,125,0,1172769,28068,2,108,"English","Germany","R",7.1,0,14,12,12323,"Biography"
364,102,139,17738570,351274,2,457,"English","USA","PG-13",8,131000,31,6,3950,"Drama"
19,87,29,1200000,922,1,23,"English","USA","R",5.1,107,15,25,328,"Action"
129,118,41,1150403,14143,4,102,"English","USA","R",7.1,0,8,12,1085,"Biography"
71,115,187,403932,5254,4,92,"English","UK","R",6.5,141,9,18,5262,"Drama"
93,91,83,1712111,7199,0,53,"English","USA","PG-13",4.5,0,17,3,1598,"Horror"
399,88,115,1024175,82331,6,297,"English","UK","R",6.6,18000,16,7,536,"Action"
110,127,11000,301305,31414,0,180,"Bosnian","USA","R",4.3,0,30,7,195,"Drama"
285,94,122,51872378,88241,0,266,"English","USA","R",6.7,23000,8,5,572,"Crime"
2,115,32,31662,90,1,1,"English","South Korea","",6.8,139,18,2,4703,"Action"
61,90,0,28399192,5663,0,106,"English","Australia","PG",5.4,332,38,16,316,"Action"
242,102,43,2035566,77305,0,162,"English","France","R",6.6,11000,25,9,147,"Biography"
121,117,18000,21078145,26493,0,159,"English","USA","PG-13",7.3,0,14,16,6394,"Biography"
83,109,97,14060950,14354,1,139,"English","USA","PG-13",6.9,0,18,16,4717,"Drama"
122,121,12000,12281500,163492,3,460,"English","USA","R",8,15000,12,25,7325,"Action"
120,100,164,10725228,75675,1,365,"English","USA","R",7.8,0,19,26,10700,"Crime"
225,109,187,214966,28483,0,176,"English","USA","R",6.1,0,20,8,496,"Crime"
167,101,10,11956207,24012,2,126,"English","USA","R",5.1,0,12,9,713,"Horror"
226,106,44,5949693,114762,1,299,"English","USA","PG-13",7.4,19000,22,11,11427,"Comedy"
185,94,39,9030581,132386,0,398,"English","UK","PG-13",7.8,38000,30,10,42,"Drama"
177,140,3000,4157491,79330,0,690,"English","Denmark","R",8,0,18,18,627,"Crime"
28,132,44,1508689,5648,2,50,"English","USA","R",6.7,329,17,21,631,"Drama"
48,99,220,1227324,6921,3,48,"English","USA","R",6.6,344,11,22,733,"Crime"
116,90,34,4360548,13371,7,60,"English","USA","R",6.4,0,12,9,718,"Comedy"
391,105,20,26589953,165792,1,392,"English","USA","R",6.7,44000,7,8,7942,"Action"
117,108,60,1039869,14757,5,51,"English","Canada","R",6.2,0,11,8,6163,"Biography"
24,69,383,48092846,61753,0,133,"English","USA","G",7.3,5000,20,30,474,"Adventure"
86,148,16,1110186,31943,2,224,"Korean","South Korea","R",8.1,0,34,14,574,"Action"
41,118,50,1089445,2676,0,33,"English","Canada","PG",7,0,16,9,822,"Comedy"
304,132,607,204565000,284252,0,1058,"English","USA","R",8,18000,12,45,730,"Horror"
385,130,14000,260000000,412454,0,962,"English","USA","PG",8,21000,4,43,579,"Adventure"
145,95,80,101736215,315549,6,789,"English","USA","R",7,0,12,19,1667,"Comedy"
99,80,2,71442,12029,0,32,"French","France","PG",7.9,0,18,6,2274,"Animation"
29,94,23,79817937,39798,1,69,"English","USA","PG-13",5.9,0,16,32,268,"Action"
77,122,167,91547205,34579,8,62,"English","USA","PG-13",6.6,0,16,6,923,"Comedy"
91,102,167,75074950,22147,0,156,"English","USA","PG-13",6.3,770,10,16,540,"Comedy"
148,116,120,78900000,91414,2,359,"English","USA","PG",7.7,0,31,36,4548,"Action"
61,78,293,72217000,216486,1,242,"English","USA","PG-13",6.9,0,26,24,640,"Comedy"
84,114,139,79568000,71842,0,152,"English","USA","PG",7.1,0,8,35,1225,"Sci-Fi"
83,112,608,65500000,66966,1,175,"English","USA","R",7.4,0,7,33,7244,"Crime"
216,110,16,70011073,57996,0,349,"English","USA","R",6.5,15000,12,6,40,"Action"
107,104,98,65269010,90938,0,271,"English","USA","PG-13",6.5,0,7,12,6640,"Crime"
63,81,406,63071133,42892,0,154,"English","USA","PG-13",6.8,0,31,22,5205,"Adventure"
140,154,16000,39647595,239540,5,462,"English","USA","R",7.5,0,12,21,7963,"Crime"
153,102,22,38087366,113918,2,165,"English","USA","R",6.6,0,41,10,923,"Adventure"
414,89,128,64572496,204327,0,471,"English","USA","PG-13",7.1,32000,9,6,600,"Drama"
16,132,0,30400000,9503,1,68,"English","UK","PG",6.6,0,5,35,240,"Drama"
139,103,0,42365600,45890,0,177,"English","UK","PG",7,0,12,37,565,"Adventure"
111,93,33,37188667,34219,1,578,"English","USA","PG-13",3.3,0,10,16,441,"Comedy"
229,93,166,54724272,157051,0,261,"English","USA","R",6.7,29000,9,6,527,"Comedy"
207,96,132,31597131,97938,0,605,"English","USA","R",6.8,0,14,16,16974,"Drama"
198,89,66,31691811,57446,0,369,"English","USA","R",6,0,10,10,46333,"Horror"
172,92,0,31397498,44130,1,156,"English","USA","PG-13",5.4,0,7,10,5993,"Horror"
45,97,4,31179516,5928,5,49,"English","USA","PG-13",4.3,243,23,14,942,"Comedy"
34,93,58,31155435,42644,2,102,"English","USA","R",6.2,0,8,17,815,"Comedy"
75,89,53,27281507,33850,0,147,"English","USA","G",7.7,0,26,26,135,"Comedy"
400,144,258,167007184,470501,1,2301,"English","UK","PG-13",8,0,13,12,2611,"Action"
128,123,278,25776062,61651,0,271,"English","USA","R",7.4,0,5,16,1966,"Biography"
68,93,4,25240988,12383,0,50,"English","USA","PG",5.9,0,22,6,15,"Documentary"
326,133,131,124868837,249688,0,548,"English","USA","PG-13",7.8,93000,22,4,3244,"Drama"
128,121,131,22905674,121676,2,290,"English","USA","R",7.4,0,8,20,4846,"Crime"
161,102,0,25277561,21672,10,93,"English","USA","R",6.5,0,8,4,1507,"Comedy"
164,99,192,21133087,62468,0,374,"English","USA","R",7,0,14,19,310,"Horror"
354,98,350,37707719,76094,2,233,"English","UK","PG-13",7.6,37000,9,5,601,"Biography"
125,118,57,18761993,19007,1,219,"English","USA","R",6.9,549,19,13,904,"Comedy"
66,104,20,18595716,30462,3,150,"English","USA","PG",5.3,0,10,12,793,"Comedy"
191,109,14,31990064,63390,2,160,"English","USA","PG-13",6.4,0,11,3,556,"Drama"
33,86,17,17321573,3119,5,18,"English","USA","PG-13",4.5,151,15,14,715,"Comedy"
433,115,729,17613460,91082,0,274,"English","USA","R",7.8,28000,8,5,822,"Adventure"
66,92,226,21088568,16646,1,104,"English","USA","R",6.7,0,34,23,810,"Action"
37,91,25,17292381,5794,0,69,"English","USA","PG",5.3,371,21,17,690,"Comedy"
